1000000,162.43
2000000,348
3000000,564.73
4000000,762.77
5000000,966.01
6000000,1211.1
7000000,1424.51
8000000,1638.54
9000000,1854.73
10000000,2028.52
11000000,2182.07
12000000,2295.47
13000000,2546.73
14000000,2935.62
15000000,2925.75
16000000,3123.92
17000000,3573.46
18000000,3923.62
19000000,4084.93
20000000,3855.93
21000000,4189.8
22000000,4604.33
23000000,4795.51
24000000,4741.96
25000000,4918.15
26000000,5217.01
27000000,5359.22
28000000,5548.22
29000000,5752.85
30000000,5877.98
31000000,6026.04
32000000,6350.29
33000000,6616.94
34000000,6796.86
35000000,6907.14
36000000,7240.73
37000000,7269.77
38000000,7645.8
39000000,7726.35
40000000,8037.73
41000000,7975.3
42000000,8240.69
43000000,8573.76
44000000,9105.29
45000000,10051.3
46000000,9141.48
47000000,10580.5
48000000,11636.9
49000000,11554.9
50000000,11636.4
51000000,11906.6
52000000,12099.7
53000000,12422.2
54000000,15068.2
55000000,13086.9
56000000,13662.9
57000000,13516.3
58000000,13683.2
59000000,13971.1
60000000,14131.4
61000000,14367.5
62000000,14816
63000000,14883.4
64000000,15858.2
65000000,18035.8
66000000,15883.7
67000000,15905.8
68000000,18244
69000000,18261.2
70000000,17297.2
71000000,18195
72000000,17390.8
73000000,17663.7
74000000,17644.3
75000000,17938.3
76000000,18139.8
77000000,18253.6
78000000,18269.4
79000000,16102
80000000,16222.4
81000000,16606.4
82000000,16746.9
83000000,16826.3
84000000,17249.5
85000000,17538.5
86000000,17590.2
87000000,17845.2
88000000,18185.8
89000000,18098.2
90000000,18662.6
91000000,18574.5
92000000,18799.8
93000000,18846.5
94000000,19036.5
95000000,19349.5
96000000,19606
97000000,19608
98000000,19900.8
99000000,20002.2
100000000,20368.8
